id,title,date,year,url,domain,source_name,source_type,collector,browser_family,incident_types,seeded,extension_related,incident_like,note,description
addons-2010-07-13-add-on-security-announcement,Add-on security vulnerability announcement – Mozilla Add-ons Community Blog,2010-07-13,2010,https://blog.mozilla.org/addons/2010/07/13/add-on-security-announcement/,blog.mozilla.org,Mozilla Add-ons Blog,manual-seed,manual,chrome|firefox,malicious-extension|vulnerability,True,True,True,Older advisory on malicious add-on and security-vulnerable add-on,"One malicious add-on and another add-on with a serious security vulnerability were discovered recently on the Mozilla Add-ons site. Both issues have been dealt with, and the details are described ..."
article-1538662-opera-touts-extensions-in-next-browser-html,Opera touts extensions in next browser,2010-10-14,2010,https://www.computerworld.com/article/1538662/opera-touts-extensions-in-next-browser.html,computerworld.com,Computerworld,bing-news-rss,https://www.bing.com/news/search?q=site%3Acomputerworld.com+browser+extension+malicious&format=rss,chrome|firefox|opera,other,False,True,False,,"Opera Software on Thursday announced that it will add support for extensions to its flagship browser, mimicking the functionality of more popular rivals such as Mozilla’s Firefox and Google’s Chrome."
2010-10-firesheep-baaaaad-news-for-the-unwary,Firesheep: Baaaaad News for the Unwary,2010-10-26,2010,https://krebsonsecurity.com/2010/10/firesheep-baaaaad-news-for-the-unwary/,krebsonsecurity.com,Krebs on Security,bing-news-rss,https://www.bing.com/news/search?q=site%3Akrebsonsecurity.com+browser+extension&format=rss,firefox,malicious-extension,False,True,True,,"“Firesheep,” a new add-on for Firefox that makes it easier to hijack e-mail and social networking accounts of others who are on the same wired or wireless network, has been getting some rather ..."
security-2011-03-25-comodo-certificate-issue-follow-up,Comodo Certificate Issue – Follow Up – Mozilla Security Blog,2011-03-25,2011,https://blog.mozilla.org/security/2011/03/25/comodo-certificate-issue-follow-up/,blog.mozilla.org,Mozilla Security Blog,manual-seed,manual,firefox,malicious-extension,True,True,True,Fraudulent certificate for addons.mozilla.org could have enabled malicious software downloads,"Categories: CA Program Firefox Security Comodo Certificate Issue – Follow Up Johnathan Nightingale March 25, 2011 30 responses This is a follow-up to the previous Mozilla report about the fraudulent certificates issued by Comodo last week. On 15th March 2011, a RA partner of the Comodo CA suffered an internal security breach ( Comodo incident report ). The attacker used the RA’s account with Comodo to cause 9 fraudulent certificates to be issued."
malicious-chrome-extensions-targeting-facebook,Malicious Chrome Extensions Targeting Facebook,2012-03-26,2012,https://www.securityweek.com/malicious-chrome-extensions-targeting-facebook/,securityweek.com,SecurityWeek,manual-seed,manual,chrome,malicious-extension,True,True,True,Older Chrome extension malware campaign coverage,"Researchers from Kaspersky Lab have found examples of malicious Chrome applications targeting Facebook users in Brazil. The attack use several methods to entice users to install the malware, and despite Google’s best efforts, the criminals behind the attack keep getting new variants into the Chrome Web Store."
information-technology-2012-03-googles-chome-web-store-used-to-spread-malware,Google's Chrome Web store used to spread malware,2012-03-27,2012,https://arstechnica.com/information-technology/2012/03/googles-chome-web-store-used-to-spread-malware/,arstechnica.com,Ars Technica,manual-seed,manual,chrome|opera,malicious-extension,True,True,True,Older Chrome Web Store malware coverage,"Biz & IT Google’s Chrome Web store used to spread malware Attackers seeded Google's Chrome Web Store with a malicious extension to … Dan Goodin – Mar 27, 2012 2:15 pm | 32 Credit: Photograph by www.securelist.com Credit: Photograph by www.securelist.com Text settings Story text Size Small Standard Large Width * Standard Wide Links Standard Orange * Subscribers only Learn more Minimize to nav Crooks have found a new venue to push malware: the official Google Chrome Web Store . It was recently used to hawk Chrome browser extensions secretly hijacking users’ Facebook profiles."
information-technology-2012-05-firefox-security-add-in-exposes-users-web-browsing-history,"Firefox ""security"" add-on exposes users' Web browsing history",2012-05-01,2012,https://arstechnica.com/information-technology/2012/05/firefox-security-add-in-exposes-users-web-browsing-history/,arstechnica.com,Ars Technica,manual-seed,manual,firefox,other,True,True,True,Firefox ShowIP add-on privacy leak coverage,"E-Privacy Firefox “security” add-on exposes users’ Web browsing history Firefox plugin ShowIP transmits web visits home in the clear, exposing browser history. Sean Gallagher – May 1, 2012 9:45 am | 25 Text settings Story text Size Small Standard Large Width * Standard Wide Links Standard Orange * Subscribers only Learn more Minimize to nav A Firefox add-on that gives users the ability to collect information on the IP address, server hostname and other related data for websites they visit also has the added bonus feature of reporting the same information on every site visited to a third-party server, SophosLabs reports."
malicious-firefox-chrome-extension-hijacks-facebook-profiles,"Malicious Firefox, Chrome Extension Hijacks Facebook Profiles",2013-05-12,2013,https://www.securityweek.com/malicious-firefox-chrome-extension-hijacks-facebook-profiles/,securityweek.com,SecurityWeek,bing-news-rss,https://www.bing.com/news/search?q=site%3Asecurityweek.com+browser+extension+malicious&format=rss,chrome|firefox,malicious-extension,False,True,True,,"Researchers at Microsoft are reporting a wave of malicious browser extensions attempting to hijack Facebook profiles. The malware, known as Trojan:JS/Febipos.A, specifically targets Google Chrome and ..."
2014-04-malicious-chrome-extension-hijacks-html,Malicious Chrome Extension Hijacks CryptoCurrencies and Wallets,2014-04-25,2014,http://thehackernews.com/2014/04/malicious-chrome-extension-hijacks.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,True,,"Although the number of malicious browser extensions has significantly increased in the past years, but recently a new extension of the Google Chrome is allegedly targeting Cryptocurrency users that is capable of stealing Bitcoins and other crypto coins silently. The malicious Chrome browser extension dubbed as ‘Cryptsy Dogecoin (DOGE) Live Ticker’ which is available on Chrome Web store"
2014-06-google-offers-chrome-extension-for-end-html,Google offers Chrome Extension for End-To-End Gmail Encryption,2014-06-04,2014,http://thehackernews.com/2014/06/google-offers-chrome-extension-for-end.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,other,False,True,False,,"Everything we do online, whether chatting on phone, talking via video or audio, sending messages on phones or emails are being watched by Governments and Intelligence agencies. However, many Internet giants offer encrypted environment in an effort to protect our online data from prying eyes, but still those companies can read our data stored into their servers. But, there is a great news"
2014-09-malware-can-bypasses-chrome-extension-html,Malware Can Bypass Chrome Extension Security Feature Easily,2014-09-06,2014,http://thehackernews.com/2014/09/malware-can-bypasses-chrome-extension.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,True,,Researchers have uncovered a new social engineering trick that leads users to a malicious extension from Google Chrome impersonating to deliver Adobe’s Flash Player in order to lure victims in a click fraud campaign. Security experts at TrendMicro believe that the malware is triggered by opening Facebook or Twitter via shortened links provided in any social networking websites. Once
2014-12-gmail-end-to-end-encryption-html,Google Releases Chrome Extension for End-To-End Email Encryption,2014-12-18,2014,http://thehackernews.com/2014/12/gmail-end-to-end-encryption.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,other,False,True,False,,"Back in june this year, Google announced an alpha Google Chrome extension called ""End-to-End"" for sending and receiving emails securely, in wake of former NSA contractor Edward Snowden’s revelations about the global surveillance conducted by the government law-enforcements. Finally, the company has announced that it made the source code for its End-to-End Chrome extension open source via"
2015-05-hack-google-password-html,Hacker Finds a Simple Way to Bypass Google Password Alert,2015-05-02,2015,http://thehackernews.com/2015/05/hack-google-password.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,True,,"Less than 24 hours after Google launched the new Phishing alert extension Password Alert, a security researcher was able to bypass the feature using deadly simple exploits. On Wednesday, the search engine giant launched a new Password Alert Chrome extension to alert its users whenever they accidentally enter their Google password on a carefully crafted phishing website that aimed at"
2015-05-facebook-hack-location-html,This Facebook Hack Allows You to Track Your Friends On Map,2015-05-27,2015,http://thehackernews.com/2015/05/facebook-hack-location.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,other,False,True,False,,Remember the magical Marauder’s Map from the Harry Potter books that reveal the whereabouts of characters as they roam classrooms and the halls of Hogwarts school? A student developer from Cambridge has created a Chrome extension that works similar and also named it Marauder’s Map. The extension that allows you to watch every footstep of your Facebook friends by grabbing location data
2015-08-mozilla-firefox-web-extensions-html,Mozilla Firefox Launches Web Extensions API to Support Chrome and Opera Extensions,2015-08-24,2015,http://thehackernews.com/2015/08/mozilla-firefox-web-extensions.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox|opera,other,False,True,False,,"Should we feel happy about it? Let's find out! What Firefox has been thinking of is, it is planning to bring in Google chrome's web browser extensions to support the features of Mozilla Firefox. The parent company of Firefox i. e. Mozilla Foundation has decided to update their add-on and extension infrastructure, making Firefox more capable and user-friendly. Ranked number three,"
brief-black-hat-asia-researchers-find-reusable-vulnerabilities-in-popular-firefox-extensions,Black Hat Asia: Researchers find reusable vulnerabilities in popular Firefox extensions,2016-04-03,2016,https://www.scmagazine.com/brief/black-hat-asia-researchers-find-reusable-vulnerabilities-in-popular-firefox-extensions,scmagazine.com,SC Media,bing-news-rss,https://www.bing.com/news/search?q=firefox+extension+vulnerability&format=rss,firefox,vulnerability,False,True,True,,Flaws affecting popular Firefox extensions were disclosed by researchers at Black Hat Asia in Singapore. The reusable vulnerabilities were discovered by Northeastern Univeristy PhD candidate Ahmet ...
2016-04-chrome-data-security-html,Google makes it mandatory for Chrome Apps to tell Users what Data they collect,2016-04-19,2016,http://thehackernews.com/2016/04/chrome-data-security.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,False,,"In Brief Chrome apps and extensions make things easier, but they can also do terrible things like spy on web users and collect their personal data. But, now Google has updated its browser’s User Data Policy requiring all Chrome extension and app developers to disclose what data they collect. Furthermore, developers are prohibited from collecting unnecessary browsing data and must also use"
2016-07-09-the-12-best-browser-extensions-you-can-have-in-2016-html,The 12 Best Browser Extensions You Can Have in 2016,2016-07-09,2016,https://www.engadget.com/2016-07-09-the-12-best-browser-extensions-you-can-have-in-2016.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,chrome,other,False,True,False,,"HoverZoom screenshot obtained from Chrome Web Store. The internet is pretty great, but the way we browse it can always be improved. Today's browsers have become sophisticated vehicles for exploring ..."
2016-07-lastpass-password-manager-html,LastPass Bug Lets Hackers Steal All Your Passwords,2016-07-27,2016,http://thehackernews.com/2016/07/lastpass-password-manager.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox,vulnerability,False,True,True,,A critical zero-day flaw has been discovered in the popular cloud password manager LastPass that could allow any remote attacker to compromise your account completely. LastPass is one of the best password manager that also available as a browser extension that automatically fills credentials for you. All you need is to remember one master password to unlock all other passwords of
2017-03-07-pinterest-visual-search-in-browser-extensions-html,Pinterest adds visual search to its handy browser extensions,2017-03-07,2017,https://www.engadget.com/2017-03-07-pinterest-visual-search-in-browser-extensions.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,chrome,other,False,True,False,,"Pinterest introduces new ways for its users to access pinned items on the regular and today it's revealing yet another. Starting tomorrow, you can employ the company's visual search tech to hunt for ..."
2017-07-cisco-webex-vulnerability-html,"Critical RCE Vulnerability Found in Cisco WebEx Extensions, Again — Patch Now!",2017-07-17,2017,http://thehackernews.com/2017/07/cisco-webex-vulnerability.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|edge|firefox,malicious-extension|vulnerability,False,True,True,,"A highly critical vulnerability has been discovered in the Cisco Systems’ WebEx browser extension for Chrome and Firefox, for the second time in this year, which could allow attackers to remotely execute malicious code on a victim's computer. Cisco WebEx is a popular communication tool for online events, including meetings, webinars and video conferences that help users connect and"
2017-07-chrome-extention-hacking-adware-html,Someone Hijacks A Popular Chrome Extension to Push Malware,2017-07-31,2017,http://thehackernews.com/2017/07/chrome-extention-hacking-adware.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox,malicious-extension,False,True,True,,"Phishers have recently hacked an extension for Google Chrome after compromising the Chrome Web Store account of German developer team a9t9 software and abused to distribute spam messages to unsuspecting users. Dubbed Copyfish, the extension allows users to extract text from images, PDF documents and video, and has more than 37,500 users. Unfortunately, the Chrome extension of Copyfish has"
2017-08-chrome-extension-for-web-developers-html,Hackers Hijacked Chrome Extension for Web Developers With Over 1 Million Users,2017-08-03,2017,http://thehackernews.com/2017/08/chrome-extension-for-web-developers.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox,malicious-extension|supply-chain,False,True,True,,"From past few years, spammers and cyber criminals were buying web extensions from their developers and then updating them without informing their users to inject bulk advertisements into every website user visits in order to generate large revenue. But now they have shifted their business model—instead of investing, spammers have started a new wave of phishing attacks aimed at hijacking"
2017-08-chrome-extension-hacking-html,8 More Chrome Extensions Hijacked to Target 4.8 Million Users,2017-08-16,2017,http://thehackernews.com/2017/08/chrome-extension-hacking.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension|supply-chain,False,True,True,,"Google's Chrome web browser Extensions are under attack with a series of developers being hacked within last one month. Almost two weeks ago, we reported how unknown attackers managed to compromise the Chrome Web Store account of a developer team and hijacked Copyfish extension, and then modified it to distribute spam correspondence to users. Just two days after that incident, some unknown"
information-technology-2018-01-500000-chrome-users-fall-prey-to-malicious-extensions-in-google-web-store,"Google Chrome extensions with 500,000 downloads found to be malicious",2018-01-16,2018,https://arstechnica.com/information-technology/2018/01/500000-chrome-users-fall-prey-to-malicious-extensions-in-google-web-store/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome|opera,malicious-extension,False,True,True,,"Researchers have uncovered four malicious extensions with more than 500,000 combined downloads from the Google Chrome Web Store, a finding that highlights a key weakness in what’s widely considered to ..."
information-technology-2018-01-malicious-chrome-extension-is-next-to-impossible-to-manually-remove,Malicious Chrome extension is next to impossible to manually remove,2018-01-19,2018,https://arstechnica.com/information-technology/2018/01/malicious-chrome-extension-is-next-to-impossible-to-manually-remove/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome|firefox,malicious-extension,False,True,True,,"Proving once again that Google Chrome extensions are the Achilles heel of what’s arguably the Internet’s most secure browser, a researcher has documented a malicious add-on that tricks users into ..."
2018-02-grammar-checking-software-html,Critical Flaw in Grammarly Spell Checker Could Let Attackers Steal Your Data,2018-02-06,2018,http://thehackernews.com/2018/02/grammar-checking-software.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox,vulnerability,False,True,True,,"A critical vulnerability discovered in the Chrome and Firefox browser extension of the grammar-checking software Grammarly inadvertently left all 22 million users' accounts, including their personal documents and records, vulnerable to remote hackers. According to Google Project Zero researcher Tavis Ormandy, who discovered the vulnerability on February 2, the Chrome and Firefox extension of"
blogs-risk-browser-extensions,Understand the Inherent Risk in Browser Extensions,2018-03-20,2018,https://www.infosecurity-magazine.com/blogs/risk-browser-extensions/,infosecurity-magazine.com,Infosecurity-magazine.com,bing-news-rss,https://www.bing.com/news/search?q=site%3Ainfosecurity-magazine.com+browser+extension+malicious&format=rss,chrome|opera,other,False,True,False,,"Over the past three decades, businesses and personal consumers have entrenched themselves deeper into cloud solutions that are accessible through third-party applications. These tools enable ..."
2018-04-adblocker-chrome-extention-html,Over 20 Million Users Installed Malicious Ad Blockers From Chrome Store,2018-04-19,2018,http://thehackernews.com/2018/04/adblocker-chrome-extention.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,True,,"If you have installed any of the below-mentioned Ad blocker extension in your Chrome browser, you could have been hacked. A security researcher has spotted five malicious ad blockers extension in the Google Chrome Store that had already been installed by at least 20 million users. Unfortunately, malicious browser extensions are nothing new. They often have access to everything you do online"
2018-05-facebook-cryptocurrency-hacking-html,A New Cryptocurrency Mining Virus is Spreading Through Facebook,2018-05-01,2018,http://thehackernews.com/2018/05/facebook-cryptocurrency-hacking.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome,malicious-extension,False,True,True,,"If you receive a link for a video, even if it looks exciting, sent by someone (or your friend) on Facebook messenger—just don't click on it without taking a second thought. Cybersecurity researchers from Trend Micro are warning users of a malicious Chrome extension which is spreading through Facebook Messenger and targeting users of cryptocurrency trading platforms to steal their accounts’"
information-technology-2018-05-malicious-chrome-extensions-infect-more-than-100000-users-again,"Malicious Chrome extensions infect 100,000-plus users, again",2018-05-10,2018,https://arstechnica.com/information-technology/2018/05/malicious-chrome-extensions-infect-more-than-100000-users-again/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome,malicious-extension,False,True,True,,"Criminals infected more than 100,000 computers with browser extensions that stole login credentials, surreptitiously mined cryptocurrencies, and engaged in click fraud. The malicious extensions were ..."
2018-05-chrome-facebook-malware-html,7 Chrome Extensions Spreading Through Facebook Caught Stealing Passwords,2018-05-11,2018,http://thehackernews.com/2018/05/chrome-facebook-malware.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|opera,malicious-extension,False,True,True,,"Luring users on social media to visit lookalike version of popular websites that pop-up a legitimate-looking Chrome extension installation window is one of the most common modus operandi of cybercriminals to spread malware. Security researchers are again warning users of a new malware campaign that has been active since at least March this year and has already infected more than 100,000 users"
2018-06-chrome-extension-intallation-html,Google Blocks Chrome Extension Installations From 3rd-Party Sites,2018-06-12,2018,http://thehackernews.com/2018/06/chrome-extension-intallation.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|chromium,other,False,True,False,,"You probably have come across many websites that let you install browser extensions without ever going to the official Chrome web store. It's a great way for users to install an extension, but now Google has decided to remove the ability for websites to offer ""inline installation"" of Chrome extensions on all platforms. Google announced today in its Chromium blog that by the"
2018-06-pythonbot-pbot-adware-html,Python-Based Adware Evolves to Install Malicious Browser Extensions,2018-06-26,2018,http://thehackernews.com/2018/06/pythonbot-pbot-adware.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|opera,malicious-extension,False,True,True,,"Security researchers have been warning of a few newly detected variants of python-based adware that are being distributed in the wild not only to inject ads but also found installing malicious browser extensions and hidden cryptocurrency miner into victims' computers. Dubbed PBot, or PythonBot, the adware was first uncovered more than a year ago, but since then the malware has evolved, as its"
2018-09-browser-extensions-are-they-worth-the-risk,Browser Extensions: Are They Worth the Risk?,2018-09-05,2018,https://krebsonsecurity.com/2018/09/browser-extensions-are-they-worth-the-risk/,krebsonsecurity.com,Krebs on Security,bing-news-rss,https://www.bing.com/news/search?q=site%3Akrebsonsecurity.com+browser+extension&format=rss,chrome|firefox,other,False,True,False,,Popular file-sharing site Mega.nz is warning users that cybercriminals hacked its browser extension for Google Chrome so that usernames and passwords submitted through the browser were copied and ...
2018-09-mega-file-upload-chrome-extension-html,Someone Hijacked MEGA Chrome Extension to Steal Users' Passwords,2018-09-05,2018,http://thehackernews.com/2018/09/mega-file-upload-chrome-extension.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox,malicious-extension|supply-chain,False,True,True,,"Warning! If you are using Chrome browser extension from the MEGA file storage service, uninstall it right now. The official Chrome extension for the MEGA.nz cloud storage service had been compromised and replaced with a malicious version that can steal users' credentials for popular websites like Amazon, Microsoft, Github, and Google, as well as private keys for users' cryptocurrency wallets."
gadgets-2018-10-google-taking-new-steps-to-prevent-malicious-chrome-extensions,Google taking new steps to prevent malicious Chrome extensions,2018-10-02,2018,https://arstechnica.com/gadgets/2018/10/google-taking-new-steps-to-prevent-malicious-chrome-extensions/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome,malicious-extension,False,True,True,,Google has announced plans to further restrict Chrome extensions in a bid to crack down on the number of malicious extensions found in the Chrome Web Store. Google has already taken some steps to ...
2018-10-google-chrome-extensions-security-html,Google Announces 5 Major Security Updates for Chrome Extensions,2018-10-02,2018,http://thehackernews.com/2018/10/google-chrome-extensions-security.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|edge,malicious-extension,False,True,True,,"Google has made several new announcements for its Chrome Web Store that aims at making Chrome extensions more secure and transparent to its users. Over a couple of years, we have seen a significant rise in malicious extensions that appear to offer useful functionalities, while running hidden malicious scripts in the background without the user's knowledge. However, the best part is that"
2018-12-10-microsoft-edge-chrome-extensions-html,Microsoft's new Edge browser will support Chrome extensions,2018-12-10,2018,https://www.engadget.com/2018-12-10-microsoft-edge-chrome-extensions.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,chrome|chromium|edge,other,False,True,False,,"Microsoft's upcoming Chromium-based Edge browser will support Chrome's vast collection of extensions. The software's project manager, Kyle Alden, revealed the answer to the question on everyone's lips ..."
2019-02-24-chrome-extension-activity-tracking-html,Chrome may help you track rogue browser extensions,2019-02-24,2019,https://www.engadget.com/2019-02-24-chrome-extension-activity-tracking.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,chrome|edge,malicious-extension,False,True,True,,"It won't surprise you to hear that some Chrome extensions behave badly, but how do you spot malicious activity when it isn't always obvious? Google might soon have a way. Techdows has noticed a recent ..."
2019-03-01-gab-dissenter-comments-extension-html,Gab browser extension puts a far-right comments section on every site,2019-03-01,2019,https://www.engadget.com/2019-03-01-gab-dissenter-comments-extension.html,engadget.com,Engadget,bing-news-rss,https://www.bing.com/news/search?q=site%3Aengadget.com+browser+extension+malicious&format=rss,,other,False,True,False,,"Gab, the ""free speech"" social network that's become a haven for the far-right, has launched a browser extension that creates an alternative comments section for any website. The ""Dissenter"" plug-in -- ..."
2019-06-evernote-extension-hacking-html,Critical Flaw Reported in Popular Evernote Extension for Chrome Users,2019-06-13,2019,http://thehackernews.com/2019/06/evernote-extension-hacking.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox,malicious-extension|vulnerability,False,True,True,,"Cybersecurity researchers discover a critical flaw in the popular Evernote Chrome extension that could have allowed hackers to hijack your browser and steal sensitive information from any website you accessed. Evernote is a popular service that helps people taking notes and organize their to-do task lists, and over 4,610,000 users have been using its Evernote Web Clipper Extension for Chrome"
news-security-malicious-browser-extensions-used-by-hackers-for-ad-fraud,Malicious Browser Extensions Used by Hackers for Ad Fraud,2019-07-18,2019,https://www.bleepingcomputer.com/news/security/malicious-browser-extensions-used-by-hackers-for-ad-fraud/,bleepingcomputer.com,Bleeping Computer,bing-news-rss,https://www.bing.com/news/search?q=site%3Ableepingcomputer.com+browser+extension+malicious&format=rss,chrome|firefox|opera,malicious-extension,False,True,True,,Researchers unearthed a new and highly prolific malware framework used by its creators to generate over one billion fraudulent ad impressions over a time span of just three months. The attackers used ...
2019-09-browser-chrome-extension-adblock-html,Two Widely Used Ad Blocker Extensions for Chrome Caught in Ad Fraud Scheme,2019-09-20,2019,http://thehackernews.com/2019/09/browser-chrome-extension-adblock.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|edge|firefox,malicious-extension,False,True,True,,"Two widely used Adblocker Google Chrome extensions, posing as the original — AdBlock and uBlock Origin — extensions on Chrome Web Store, have been caught stuffing cookies in the web browser of millions of users to generate affiliate income from referral schemes fraudulently. There's no doubt web extensions add a lot of useful features to web browsers, making your online experience great and"
2019-12-avast-and-avg-browser-plugins-html,Avast and AVG Browser Extensions Spying On Chrome and Firefox Users,2019-12-03,2019,http://thehackernews.com/2019/12/avast-and-avg-browser-plugins.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|firefox|opera,malicious-extension,False,True,True,,"If your Firefox or Chrome browser has any of the below-listed four extensions offered by Avast and its subsidiary AVG installed, you should disable or remove them as soon as possible. Avast Online Security AVG Online Security Avast SafePrice AVG SafePrice Why? Because these four widely installed browser extensions have been caught collecting a lot more data on its millions of users than"
information-technology-2020-01-mozilla-and-google-crack-down-on-malicious-and-abusive-browser-extensions,More than 200 browser extensions ejected from Firefox and Chrome stores,2020-01-30,2020,https://arstechnica.com/information-technology/2020/01/mozilla-and-google-crack-down-on-malicious-and-abusive-browser-extensions/,arstechnica.com,Ars Technica,bing-news-rss,https://www.bing.com/news/search?q=site%3Aarstechnica.com+browser+extension+malicious&format=rss,chrome|firefox,malicious-extension,False,True,True,,"Mozilla and Google are cracking down on malicious and abusive extensions available for the Firefox and Chrome browsers, respectively. The moves come in response to the recent detection of add-ons that ..."
2020-02-chrome-extension-malware-html,500 Chrome Extensions Caught Stealing Private Data of 1.7 Million Users,2020-02-14,2020,http://thehackernews.com/2020/02/chrome-extension-malware.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|edge|firefox|opera,malicious-extension,False,True,True,,"Google removed 500 malicious Chrome extensions from its Web Store after they found to inject malicious ads and siphon off user browsing data to servers under the control of attackers. These extensions were part of a malvertising and ad-fraud campaign that's been operating at least since January 2019, although evidence points out the possibility that the actor behind the scheme may have been"
2020-03-the-case-for-limiting-your-browser-extensions,The Case for Limiting Your Browser Extensions,2020-03-02,2020,https://krebsonsecurity.com/2020/03/the-case-for-limiting-your-browser-extensions/,krebsonsecurity.com,Krebs on Security,bing-news-rss,https://www.bing.com/news/search?q=site%3Akrebsonsecurity.com+browser+extension&format=rss,chrome,malicious-extension,False,True,True,,"Last week, KrebsOnSecurity reported to health insurance provider Blue Shield of California that its Web site was flagged by multiple security products as serving malicious content. Blue Shield quickly ..."
2020-04-chrome-cryptocurrency-extensions-html,49 New Google Chrome Extensions Caught Hijacking Cryptocurrency Wallets,2020-04-15,2020,http://thehackernews.com/2020/04/chrome-cryptocurrency-extensions.html,thehackernews.com,The Hacker News,feed,https://thehackernews.com/feeds/posts/default/-/chrome%20extension?alt=json&max-results=500,chrome|edge,malicious-extension,False,True,True,,"Google has ousted 49 Chrome browser extensions from its Web Store that masqueraded as cryptocurrency wallets but contained malicious code to siphon off sensitive information and empty the digital currencies. The 49 browser add-ons, potentially the work of Russian threat actors, were identified (find the list here) by researchers from MyCrypto and PhishFort. ""Essentially, the extensions"
